,best_fitness,fitness_evaluations,iterations,experiment,test_function
15300,2029218.726630876,60,1,26,Rosenbrock
15301,2029218.726630876,61,1,26,Rosenbrock
15302,2029218.726630876,62,1,26,Rosenbrock
15303,2029218.726630876,63,1,26,Rosenbrock
15304,2029218.726630876,64,1,26,Rosenbrock
15305,2029218.726630876,65,1,26,Rosenbrock
15306,2029218.726630876,66,1,26,Rosenbrock
15307,2029218.726630876,67,1,26,Rosenbrock
15308,2029218.726630876,68,1,26,Rosenbrock
15309,2029218.726630876,69,1,26,Rosenbrock
15310,2029218.726630876,70,1,26,Rosenbrock
15311,2029218.726630876,71,1,26,Rosenbrock
15312,2029218.726630876,72,1,26,Rosenbrock
15313,2026495.2624449288,73,1,26,Rosenbrock
15314,2970966.735512822,1,0,27,Rosenbrock
15315,2970966.735512822,2,0,27,Rosenbrock
15316,2970966.735512822,3,0,27,Rosenbrock
15317,2970966.735512822,4,0,27,Rosenbrock
15318,2970966.735512822,5,0,27,Rosenbrock
15319,2970966.735512822,6,0,27,Rosenbrock
15320,2970966.735512822,7,0,27,Rosenbrock
15321,2970966.735512822,8,0,27,Rosenbrock
15322,2970966.735512822,9,0,27,Rosenbrock
15323,2604973.8058252186,10,0,27,Rosenbrock
15324,2604973.8058252186,11,0,27,Rosenbrock
15325,2122770.1335320724,12,0,27,Rosenbrock
15326,2122770.1335320724,13,0,27,Rosenbrock
15327,2122770.1335320724,14,0,27,Rosenbrock
15328,2122770.1335320724,15,0,27,Rosenbrock
15329,2122770.1335320724,16,0,27,Rosenbrock
15330,2122770.1335320724,17,0,27,Rosenbrock
15331,2122770.1335320724,18,0,27,Rosenbrock
15332,2122770.1335320724,19,0,27,Rosenbrock
15333,2122770.1335320724,20,0,27,Rosenbrock
15334,2122770.1335320724,21,0,27,Rosenbrock
15335,2122770.1335320724,22,0,27,Rosenbrock
15336,2122770.1335320724,23,0,27,Rosenbrock
15337,2122770.1335320724,24,0,27,Rosenbrock
15338,1910552.0128875305,25,0,27,Rosenbrock
15339,1910552.0128875305,26,0,27,Rosenbrock
15340,1910552.0128875305,27,0,27,Rosenbrock
15341,1910552.0128875305,28,0,27,Rosenbrock
15342,1910552.0128875305,29,0,27,Rosenbrock
15343,1910552.0128875305,30,0,27,Rosenbrock
15344,1910552.0128875305,31,0,27,Rosenbrock
15345,1910552.0128875305,32,0,27,Rosenbrock
15346,1910552.0128875305,33,0,27,Rosenbrock
15347,1910552.0128875305,34,0,27,Rosenbrock
15348,1910552.0128875305,35,0,27,Rosenbrock
15349,1910552.0128875305,36,0,27,Rosenbrock
15350,1910552.0128875305,37,0,27,Rosenbrock
15351,1910552.0128875305,38,0,27,Rosenbrock
15352,1910552.0128875305,39,0,27,Rosenbrock
15353,1910552.0128875305,40,0,27,Rosenbrock
15354,1910552.0128875305,41,0,27,Rosenbrock
15355,1910552.0128875305,42,0,27,Rosenbrock
15356,1910552.0128875305,43,0,27,Rosenbrock
15357,1910552.0128875305,44,0,27,Rosenbrock
15358,1910552.0128875305,45,0,27,Rosenbrock
15359,1910552.0128875305,46,0,27,Rosenbrock
15360,1910552.0128875305,47,0,27,Rosenbrock
15361,1910552.0128875305,48,0,27,Rosenbrock
15362,1910552.0128875305,49,0,27,Rosenbrock
15363,1910552.0128875305,50,0,27,Rosenbrock
15364,1910552.0128875305,51,1,27,Rosenbrock
15365,1910552.0128875305,52,1,27,Rosenbrock
15366,1910552.0128875305,53,1,27,Rosenbrock
15367,1910552.0128875305,54,1,27,Rosenbrock
15368,1910552.0128875305,55,1,27,Rosenbrock
15369,1910552.0128875305,56,1,27,Rosenbrock
15370,1910552.0128875305,57,1,27,Rosenbrock
15371,1910552.0128875305,58,1,27,Rosenbrock
15372,1910552.0128875305,59,1,27,Rosenbrock
15373,1910552.0128875305,60,1,27,Rosenbrock
15374,1910552.0128875305,61,1,27,Rosenbrock
15375,1910552.0128875305,62,1,27,Rosenbrock
15376,1910552.0128875305,63,1,27,Rosenbrock
15377,1910552.0128875305,64,1,27,Rosenbrock
15378,1910552.0128875305,65,1,27,Rosenbrock
15379,1910552.0128875305,66,1,27,Rosenbrock
15380,1910552.0128875305,67,1,27,Rosenbrock
15381,1910552.0128875305,68,1,27,Rosenbrock
15382,1910552.0128875305,69,1,27,Rosenbrock
15383,1910552.0128875305,70,1,27,Rosenbrock
15384,1910552.0128875305,71,1,27,Rosenbrock
15385,1910552.0128875305,72,1,27,Rosenbrock
15386,1910552.0128875305,73,1,27,Rosenbrock
15387,1910552.0128875305,74,1,27,Rosenbrock
15388,1508032.900504246,75,1,27,Rosenbrock
15389,1508032.900504246,76,1,27,Rosenbrock
15390,1508032.900504246,77,1,27,Rosenbrock
15391,1508032.900504246,78,1,27,Rosenbrock
15392,1508032.900504246,79,1,27,Rosenbrock
15393,4187964.1124300696,1,0,28,Rosenbrock
15394,4187964.1124300696,2,0,28,Rosenbrock
15395,3607365.627441915,3,0,28,Rosenbrock
15396,2571249.086440954,4,0,28,Rosenbrock
15397,2571249.086440954,5,0,28,Rosenbrock
15398,2492965.2237980384,6,0,28,Rosenbrock
15399,2492965.2237980384,7,0,28,Rosenbrock
15400,2302590.5012705037,8,0,28,Rosenbrock
15401,1782549.4039920622,9,0,28,Rosenbrock
15402,1782549.4039920622,10,0,28,Rosenbrock
15403,1782549.4039920622,11,0,28,Rosenbrock
15404,1782549.4039920622,12,0,28,Rosenbrock
15405,1782549.4039920622,13,0,28,Rosenbrock
15406,1782549.4039920622,14,0,28,Rosenbrock
15407,1782549.4039920622,15,0,28,Rosenbrock
15408,1782549.4039920622,16,0,28,Rosenbrock
15409,1782549.4039920622,17,0,28,Rosenbrock
15410,1782549.4039920622,18,0,28,Rosenbrock
15411,1782549.4039920622,19,0,28,Rosenbrock
15412,1782549.4039920622,20,0,28,Rosenbrock
15413,1782549.4039920622,21,0,28,Rosenbrock
15414,1782549.4039920622,22,0,28,Rosenbrock
15415,1782549.4039920622,23,0,28,Rosenbrock
15416,1782549.4039920622,24,0,28,Rosenbrock
15417,1782549.4039920622,25,0,28,Rosenbrock
15418,1782549.4039920622,26,0,28,Rosenbrock
15419,1782549.4039920622,27,0,28,Rosenbrock
15420,1782549.4039920622,28,0,28,Rosenbrock
15421,1782549.4039920622,29,0,28,Rosenbrock
15422,1782549.4039920622,30,0,28,Rosenbrock
15423,1782549.4039920622,31,0,28,Rosenbrock
15424,1782549.4039920622,32,0,28,Rosenbrock
15425,1782549.4039920622,33,0,28,Rosenbrock
15426,1782549.4039920622,34,0,28,Rosenbrock
15427,1782549.4039920622,35,0,28,Rosenbrock
15428,1782549.4039920622,36,0,28,Rosenbrock
15429,1782549.4039920622,37,0,28,Rosenbrock
15430,1782549.4039920622,38,0,28,Rosenbrock
15431,1782549.4039920622,39,0,28,Rosenbrock
15432,1782549.4039920622,40,0,28,Rosenbrock
15433,1782549.4039920622,41,0,28,Rosenbrock
15434,1782549.4039920622,42,0,28,Rosenbrock
15435,1782549.4039920622,43,0,28,Rosenbrock
15436,1782549.4039920622,44,1,28,Rosenbrock
15437,1782549.4039920622,45,1,28,Rosenbrock
15438,1782549.4039920622,46,1,28,Rosenbrock
15439,1782549.4039920622,47,1,28,Rosenbrock
15440,1782549.4039920622,48,1,28,Rosenbrock
15441,1690910.9216580263,49,1,28,Rosenbrock
15442,1690910.9216580263,50,1,28,Rosenbrock
15443,1690910.9216580263,51,1,28,Rosenbrock
15444,1690910.9216580263,52,1,28,Rosenbrock
15445,1690910.9216580263,53,1,28,Rosenbrock
15446,1690910.9216580263,54,1,28,Rosenbrock
15447,1690910.9216580263,55,1,28,Rosenbrock
15448,1690910.9216580263,56,1,28,Rosenbrock
15449,1690910.9216580263,57,1,28,Rosenbrock
15450,1690910.9216580263,58,1,28,Rosenbrock
15451,1690910.9216580263,59,1,28,Rosenbrock
15452,1690910.9216580263,60,1,28,Rosenbrock
15453,1690910.9216580263,61,1,28,Rosenbrock
15454,1690910.9216580263,62,1,28,Rosenbrock
15455,1690910.9216580263,63,1,28,Rosenbrock
15456,1690910.9216580263,64,1,28,Rosenbrock
15457,1690910.9216580263,65,1,28,Rosenbrock
15458,1690910.9216580263,66,1,28,Rosenbrock
15459,1690910.9216580263,67,1,28,Rosenbrock
15460,1537471.8093623712,68,1,28,Rosenbrock
15461,1537471.8093623712,69,1,28,Rosenbrock
15462,1537471.8093623712,70,1,28,Rosenbrock
15463,1537471.8093623712,71,1,28,Rosenbrock
15464,1537471.8093623712,72,1,28,Rosenbrock
15465,1537471.8093623712,73,1,28,Rosenbrock
15466,3129907.679985002,1,0,29,Rosenbrock
15467,3129907.679985002,2,0,29,Rosenbrock
15468,3129907.679985002,3,0,29,Rosenbrock
15469,3129907.679985002,4,0,29,Rosenbrock
15470,3129907.679985002,5,0,29,Rosenbrock
15471,3028096.708447929,6,0,29,Rosenbrock
15472,2108244.0035144463,7,0,29,Rosenbrock
15473,1961170.6400206552,8,0,29,Rosenbrock
15474,1961170.6400206552,9,0,29,Rosenbrock
15475,1961170.6400206552,10,0,29,Rosenbrock
15476,1961170.6400206552,11,0,29,Rosenbrock
15477,1961170.6400206552,12,0,29,Rosenbrock
15478,1961170.6400206552,13,0,29,Rosenbrock
15479,1961170.6400206552,14,0,29,Rosenbrock
15480,1961170.6400206552,15,0,29,Rosenbrock
15481,1961170.6400206552,16,0,29,Rosenbrock
15482,1961170.6400206552,17,0,29,Rosenbrock
15483,1961170.6400206552,18,0,29,Rosenbrock
15484,1961170.6400206552,19,0,29,Rosenbrock
15485,1961170.6400206552,20,0,29,Rosenbrock
15486,1961170.6400206552,21,0,29,Rosenbrock
15487,1961170.6400206552,22,0,29,Rosenbrock
15488,1961170.6400206552,23,0,29,Rosenbrock
15489,1961170.6400206552,24,0,29,Rosenbrock
15490,1961170.6400206552,25,0,29,Rosenbrock
15491,1961170.6400206552,26,0,29,Rosenbrock
15492,1961170.6400206552,27,0,29,Rosenbrock
15493,1961170.6400206552,28,0,29,Rosenbrock
15494,1961170.6400206552,29,0,29,Rosenbrock
15495,1961170.6400206552,30,0,29,Rosenbrock
15496,1961170.6400206552,31,0,29,Rosenbrock
15497,1961170.6400206552,32,0,29,Rosenbrock
15498,1961170.6400206552,33,0,29,Rosenbrock
15499,1961170.6400206552,34,0,29,Rosenbrock
15500,1961170.6400206552,35,0,29,Rosenbrock
15501,1961170.6400206552,36,0,29,Rosenbrock
15502,1961170.6400206552,37,0,29,Rosenbrock
15503,1961170.6400206552,38,0,29,Rosenbrock
15504,1961170.6400206552,39,0,29,Rosenbrock
15505,1961170.6400206552,40,0,29,Rosenbrock
15506,1961170.6400206552,41,0,29,Rosenbrock
15507,1961170.6400206552,42,0,29,Rosenbrock
15508,1961170.6400206552,43,0,29,Rosenbrock
15509,1961170.6400206552,44,0,29,Rosenbrock
15510,1961170.6400206552,45,0,29,Rosenbrock
15511,1961170.6400206552,46,0,29,Rosenbrock
15512,1961170.6400206552,47,0,29,Rosenbrock
15513,1961170.6400206552,48,0,29,Rosenbrock
15514,1961170.6400206552,49,1,29,Rosenbrock
15515,1961170.6400206552,50,1,29,Rosenbrock
15516,1961170.6400206552,51,1,29,Rosenbrock
15517,1961170.6400206552,52,1,29,Rosenbrock
15518,1961170.6400206552,53,1,29,Rosenbrock
15519,1961170.6400206552,54,1,29,Rosenbrock
15520,1961170.6400206552,55,1,29,Rosenbrock
15521,1961170.6400206552,56,1,29,Rosenbrock
15522,1961170.6400206552,57,1,29,Rosenbrock
15523,1961170.6400206552,58,1,29,Rosenbrock
15524,1961170.6400206552,59,1,29,Rosenbrock
15525,1961170.6400206552,60,1,29,Rosenbrock
15526,1961170.6400206552,61,1,29,Rosenbrock
15527,1961170.6400206552,62,1,29,Rosenbrock
15528,1961170.6400206552,63,1,29,Rosenbrock
15529,1961170.6400206552,64,1,29,Rosenbrock
15530,1961170.6400206552,65,1,29,Rosenbrock
15531,1961170.6400206552,66,1,29,Rosenbrock
15532,1961170.6400206552,67,1,29,Rosenbrock
15533,1961170.6400206552,68,1,29,Rosenbrock
15534,1961170.6400206552,69,1,29,Rosenbrock
15535,1961170.6400206552,70,1,29,Rosenbrock
15536,1961170.6400206552,71,1,29,Rosenbrock
15537,1961170.6400206552,72,1,29,Rosenbrock
15538,1961170.6400206552,73,1,29,Rosenbrock
15539,1961170.6400206552,74,1,29,Rosenbrock
15540,4125084.4944346775,1,0,0,Rosenbrock
15541,2859549.0805756873,2,0,0,Rosenbrock
15542,2859549.0805756873,3,0,0,Rosenbrock
15543,2859549.0805756873,4,0,0,Rosenbrock
15544,2859549.0805756873,5,0,0,Rosenbrock
15545,2665218.837632005,6,0,0,Rosenbrock
15546,2323140.761422445,7,0,0,Rosenbrock
15547,2323140.761422445,8,0,0,Rosenbrock
15548,2323140.761422445,9,0,0,Rosenbrock
15549,2323140.761422445,10,0,0,Rosenbrock
15550,2323140.761422445,11,0,0,Rosenbrock
15551,2323140.761422445,12,0,0,Rosenbrock
15552,2323140.761422445,13,0,0,Rosenbrock
15553,2323140.761422445,14,0,0,Rosenbrock
15554,2323140.761422445,15,0,0,Rosenbrock
15555,2323140.761422445,16,0,0,Rosenbrock
15556,2323140.761422445,17,0,0,Rosenbrock
15557,1960731.5305983673,18,0,0,Rosenbrock
15558,1960731.5305983673,19,0,0,Rosenbrock
15559,1960731.5305983673,20,0,0,Rosenbrock
15560,1960731.5305983673,21,0,0,Rosenbrock
15561,1960731.5305983673,22,0,0,Rosenbrock
15562,1227522.255817508,23,0,0,Rosenbrock
15563,1227522.255817508,24,0,0,Rosenbrock
15564,1227522.255817508,25,0,0,Rosenbrock
15565,1227522.255817508,26,0,0,Rosenbrock
15566,1227522.255817508,27,0,0,Rosenbrock
15567,1227522.255817508,28,0,0,Rosenbrock
15568,1227522.255817508,29,0,0,Rosenbrock
15569,1227522.255817508,30,0,0,Rosenbrock
15570,1227522.255817508,31,0,0,Rosenbrock
15571,1227522.255817508,32,0,0,Rosenbrock
15572,1227522.255817508,33,0,0,Rosenbrock
15573,1227522.255817508,34,0,0,Rosenbrock
15574,1227522.255817508,35,0,0,Rosenbrock
15575,1227522.255817508,36,0,0,Rosenbrock
15576,1227522.255817508,37,0,0,Rosenbrock
15577,1227522.255817508,38,0,0,Rosenbrock
15578,1227522.255817508,39,0,0,Rosenbrock
15579,1227522.255817508,40,0,0,Rosenbrock
15580,1227522.255817508,41,0,0,Rosenbrock
15581,1227522.255817508,42,0,0,Rosenbrock
15582,1227522.255817508,43,0,0,Rosenbrock
15583,1227522.255817508,44,0,0,Rosenbrock
15584,1227522.255817508,45,0,0,Rosenbrock
15585,1227522.255817508,46,0,0,Rosenbrock
15586,1227522.255817508,47,0,0,Rosenbrock
15587,1227522.255817508,48,0,0,Rosenbrock
15588,1227522.255817508,49,0,0,Rosenbrock
15589,1227522.255817508,50,0,0,Rosenbrock
15590,1227522.255817508,51,0,0,Rosenbrock
15591,1227522.255817508,52,0,0,Rosenbrock
15592,1227522.255817508,53,0,0,Rosenbrock
15593,1227522.255817508,54,0,0,Rosenbrock
15594,1227522.255817508,55,0,0,Rosenbrock
15595,1227522.255817508,56,0,0,Rosenbrock
15596,1227522.255817508,57,0,0,Rosenbrock
15597,1227522.255817508,58,0,0,Rosenbrock
15598,1227522.255817508,59,0,0,Rosenbrock
15599,1227522.255817508,60,0,0,Rosenbrock
15600,3346556.527198011,1,0,1,Rosenbrock
15601,3346556.527198011,2,0,1,Rosenbrock
15602,3346556.527198011,3,0,1,Rosenbrock
15603,2420101.5048416075,4,0,1,Rosenbrock
15604,2420101.5048416075,5,0,1,Rosenbrock
15605,2420101.5048416075,6,0,1,Rosenbrock
15606,2420101.5048416075,7,0,1,Rosenbrock
15607,2420101.5048416075,8,0,1,Rosenbrock
15608,2420101.5048416075,9,0,1,Rosenbrock
15609,2420101.5048416075,10,0,1,Rosenbrock
15610,2420101.5048416075,11,0,1,Rosenbrock
15611,2420101.5048416075,12,0,1,Rosenbrock
15612,2420101.5048416075,13,0,1,Rosenbrock
15613,2420101.5048416075,14,0,1,Rosenbrock
15614,2299932.8990759677,15,0,1,Rosenbrock
15615,2299932.8990759677,16,0,1,Rosenbrock
15616,2299932.8990759677,17,0,1,Rosenbrock
15617,2299932.8990759677,18,0,1,Rosenbrock
15618,2299932.8990759677,19,0,1,Rosenbrock
15619,2299932.8990759677,20,0,1,Rosenbrock
15620,1838593.48673426,21,0,1,Rosenbrock
15621,1838593.48673426,22,0,1,Rosenbrock
15622,1838593.48673426,23,0,1,Rosenbrock
15623,1838593.48673426,24,0,1,Rosenbrock
15624,1838593.48673426,25,0,1,Rosenbrock
15625,1838593.48673426,26,0,1,Rosenbrock
15626,1838593.48673426,27,0,1,Rosenbrock
15627,1838593.48673426,28,0,1,Rosenbrock
15628,1838593.48673426,29,0,1,Rosenbrock
15629,1838593.48673426,30,0,1,Rosenbrock
15630,1838593.48673426,31,0,1,Rosenbrock
15631,1838593.48673426,32,0,1,Rosenbrock
15632,1838593.48673426,33,0,1,Rosenbrock
15633,1838593.48673426,34,0,1,Rosenbrock
15634,1838593.48673426,35,0,1,Rosenbrock
15635,1838593.48673426,36,0,1,Rosenbrock
15636,1838593.48673426,37,0,1,Rosenbrock
15637,1838593.48673426,38,0,1,Rosenbrock
15638,1838593.48673426,39,0,1,Rosenbrock
15639,1838593.48673426,40,0,1,Rosenbrock
15640,1838593.48673426,41,0,1,Rosenbrock
15641,1838593.48673426,42,0,1,Rosenbrock
15642,1838593.48673426,43,0,1,Rosenbrock
15643,1838593.48673426,44,0,1,Rosenbrock
15644,1838593.48673426,45,0,1,Rosenbrock
15645,1838593.48673426,46,0,1,Rosenbrock
15646,1838593.48673426,47,0,1,Rosenbrock
15647,1838593.48673426,48,0,1,Rosenbrock
15648,1838593.48673426,49,0,1,Rosenbrock
15649,1838593.48673426,50,0,1,Rosenbrock
15650,1838593.48673426,51,0,1,Rosenbrock
15651,1838593.48673426,52,0,1,Rosenbrock
15652,1838593.48673426,53,0,1,Rosenbrock
15653,1838593.48673426,54,0,1,Rosenbrock
15654,1838593.48673426,55,0,1,Rosenbrock
15655,1838593.48673426,56,0,1,Rosenbrock
15656,1838593.48673426,57,0,1,Rosenbrock
15657,1838593.48673426,58,0,1,Rosenbrock
15658,1838593.48673426,59,0,1,Rosenbrock
15659,1838593.48673426,60,0,1,Rosenbrock
15660,2920910.3490206944,1,0,2,Rosenbrock
15661,2920910.3490206944,2,0,2,Rosenbrock
15662,2920910.3490206944,3,0,2,Rosenbrock
15663,2920910.3490206944,4,0,2,Rosenbrock
15664,2920910.3490206944,5,0,2,Rosenbrock
15665,2920910.3490206944,6,0,2,Rosenbrock
15666,2920910.3490206944,7,0,2,Rosenbrock
15667,2904774.573539024,8,0,2,Rosenbrock
15668,2904774.573539024,9,0,2,Rosenbrock
15669,2573273.4617236936,10,0,2,Rosenbrock
15670,2573273.4617236936,11,0,2,Rosenbrock
15671,2573273.4617236936,12,0,2,Rosenbrock
15672,2573273.4617236936,13,0,2,Rosenbrock
15673,2573273.4617236936,14,0,2,Rosenbrock
15674,2573273.4617236936,15,0,2,Rosenbrock
15675,2573273.4617236936,16,0,2,Rosenbrock
15676,2489276.8200690537,17,0,2,Rosenbrock
15677,2489276.8200690537,18,0,2,Rosenbrock
15678,2315830.154064389,19,0,2,Rosenbrock
15679,2315830.154064389,20,0,2,Rosenbrock
15680,2315830.154064389,21,0,2,Rosenbrock
15681,2315830.154064389,22,0,2,Rosenbrock
15682,2315830.154064389,23,0,2,Rosenbrock
15683,2315830.154064389,24,0,2,Rosenbrock
15684,2315830.154064389,25,0,2,Rosenbrock
15685,2315830.154064389,26,0,2,Rosenbrock
15686,2315830.154064389,27,0,2,Rosenbrock
15687,2315830.154064389,28,0,2,Rosenbrock
15688,2315830.154064389,29,0,2,Rosenbrock
15689,2315830.154064389,30,0,2,Rosenbrock
15690,2315830.154064389,31,0,2,Rosenbrock
15691,2315830.154064389,32,0,2,Rosenbrock
15692,2315830.154064389,33,0,2,Rosenbrock
15693,2315830.154064389,34,0,2,Rosenbrock
15694,2315830.154064389,35,0,2,Rosenbrock
15695,2315830.154064389,36,0,2,Rosenbrock
15696,2315830.154064389,37,0,2,Rosenbrock
15697,2315830.154064389,38,0,2,Rosenbrock
15698,2315830.154064389,39,0,2,Rosenbrock
15699,2315830.154064389,40,0,2,Rosenbrock
15700,2315830.154064389,41,0,2,Rosenbrock
15701,2315830.154064389,42,0,2,Rosenbrock
15702,2315830.154064389,43,0,2,Rosenbrock
15703,2315830.154064389,44,0,2,Rosenbrock
15704,2315830.154064389,45,0,2,Rosenbrock
15705,2315830.154064389,46,0,2,Rosenbrock
15706,2315830.154064389,47,0,2,Rosenbrock
15707,2315830.154064389,48,0,2,Rosenbrock
15708,2315830.154064389,49,0,2,Rosenbrock
15709,2315830.154064389,50,0,2,Rosenbrock
15710,2315830.154064389,51,0,2,Rosenbrock
15711,2315830.154064389,52,0,2,Rosenbrock
15712,2315830.154064389,53,0,2,Rosenbrock
15713,2315830.154064389,54,0,2,Rosenbrock
15714,2315830.154064389,55,0,2,Rosenbrock
15715,2315830.154064389,56,0,2,Rosenbrock
15716,2315830.154064389,57,0,2,Rosenbrock
15717,2315830.154064389,58,0,2,Rosenbrock
15718,2315830.154064389,59,0,2,Rosenbrock
15719,2315830.154064389,60,0,2,Rosenbrock
15720,3826978.977074185,1,0,3,Rosenbrock
15721,3414010.5098959906,2,0,3,Rosenbrock
15722,2335560.6531082913,3,0,3,Rosenbrock
15723,2335560.6531082913,4,0,3,Rosenbrock
15724,2335560.6531082913,5,0,3,Rosenbrock
15725,2335560.6531082913,6,0,3,Rosenbrock
15726,1510569.7166821824,7,0,3,Rosenbrock
15727,1510569.7166821824,8,0,3,Rosenbrock
15728,1510569.7166821824,9,0,3,Rosenbrock
15729,1510569.7166821824,10,0,3,Rosenbrock
15730,1510569.7166821824,11,0,3,Rosenbrock
15731,1510569.7166821824,12,0,3,Rosenbrock
15732,1510569.7166821824,13,0,3,Rosenbrock
15733,1388607.1022495774,14,0,3,Rosenbrock
15734,1388607.1022495774,15,0,3,Rosenbrock
15735,1388607.1022495774,16,0,3,Rosenbrock
15736,1388607.1022495774,17,0,3,Rosenbrock
15737,1388607.1022495774,18,0,3,Rosenbrock
15738,1388607.1022495774,19,0,3,Rosenbrock
15739,1388607.1022495774,20,0,3,Rosenbrock
15740,1388607.1022495774,21,0,3,Rosenbrock
15741,1388607.1022495774,22,0,3,Rosenbrock
15742,1388607.1022495774,23,0,3,Rosenbrock
15743,1388607.1022495774,24,0,3,Rosenbrock
15744,1388607.1022495774,25,0,3,Rosenbrock
15745,1388607.1022495774,26,0,3,Rosenbrock
15746,1388607.1022495774,27,0,3,Rosenbrock
15747,1388607.1022495774,28,0,3,Rosenbrock
15748,1388607.1022495774,29,0,3,Rosenbrock
15749,1388607.1022495774,30,0,3,Rosenbrock
15750,1388607.1022495774,31,0,3,Rosenbrock
15751,1388607.1022495774,32,0,3,Rosenbrock
15752,1388607.1022495774,33,0,3,Rosenbrock
15753,1388607.1022495774,34,0,3,Rosenbrock
15754,1388607.1022495774,35,0,3,Rosenbrock
15755,1388607.1022495774,36,0,3,Rosenbrock
15756,1388607.1022495774,37,0,3,Rosenbrock
15757,1388607.1022495774,38,0,3,Rosenbrock
15758,1388607.1022495774,39,0,3,Rosenbrock
15759,1388607.1022495774,40,0,3,Rosenbrock
15760,1388607.1022495774,41,0,3,Rosenbrock
15761,1388607.1022495774,42,0,3,Rosenbrock
15762,1388607.1022495774,43,0,3,Rosenbrock
15763,1388607.1022495774,44,0,3,Rosenbrock
15764,1388607.1022495774,45,0,3,Rosenbrock
15765,1388607.1022495774,46,0,3,Rosenbrock
15766,1388607.1022495774,47,0,3,Rosenbrock
15767,1388607.1022495774,48,0,3,Rosenbrock
15768,1388607.1022495774,49,0,3,Rosenbrock
15769,1388607.1022495774,50,0,3,Rosenbrock
15770,1388607.1022495774,51,0,3,Rosenbrock
15771,1388607.1022495774,52,0,3,Rosenbrock
15772,1388607.1022495774,53,0,3,Rosenbrock
15773,1388607.1022495774,54,0,3,Rosenbrock
15774,1388607.1022495774,55,0,3,Rosenbrock
15775,1388607.1022495774,56,0,3,Rosenbrock
15776,1388607.1022495774,57,0,3,Rosenbrock
15777,1388607.1022495774,58,0,3,Rosenbrock
15778,1388607.1022495774,59,0,3,Rosenbrock
15779,1388607.1022495774,60,0,3,Rosenbrock
15780,3919121.166536709,1,0,4,Rosenbrock
15781,2678210.228566522,2,0,4,Rosenbrock
15782,2678210.228566522,3,0,4,Rosenbrock
15783,2678210.228566522,4,0,4,Rosenbrock
15784,2678210.228566522,5,0,4,Rosenbrock
15785,1826648.179262243,6,0,4,Rosenbrock
15786,1826648.179262243,7,0,4,Rosenbrock
15787,1826648.179262243,8,0,4,Rosenbrock
15788,1826648.179262243,9,0,4,Rosenbrock
15789,1826648.179262243,10,0,4,Rosenbrock
15790,1826648.179262243,11,0,4,Rosenbrock
15791,1826648.179262243,12,0,4,Rosenbrock
15792,1826648.179262243,13,0,4,Rosenbrock
15793,1826648.179262243,14,0,4,Rosenbrock
15794,1826648.179262243,15,0,4,Rosenbrock
15795,1826648.179262243,16,0,4,Rosenbrock
15796,1826648.179262243,17,0,4,Rosenbrock
15797,1826648.179262243,18,0,4,Rosenbrock
